,title,collections,current_price,colors,sizes,is_active,quantity
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,OffWhite,"Single(L39.3xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,OffWhite,"Double(L55.1xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,OffWhite,"Queen(L62.9xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,OffWhite,"King(L70.9xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,Natural,"Single(L39.3xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,Natural,"Double(L55.1xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,Natural,"Queen(L62.9xW78.7"")",True,300
30,Linen Plain Weave Fitted Sheet,"['bedding', 'bed-pads-fitted-sheets', 'sale', 'home-clearance']",89.99,Natural,"King(L70.9xW78.7"")",True,300
31,Polypropylene Clear File Folder A4,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper', 'home-essentials-new-arrivals']",3.9,,,True,200
32,Polypropylene Desk Organizer 1,"['office-supplies', 'desk-accessories']",1.4,,,True,200
33,Polypropylene High Transparency Photo Album 2 Rows,"['office-supplies', 'albums-photo-frame', 'home-essentials-new-arrivals']",4.9,,56Pockets,True,200
33,Polypropylene High Transparency Photo Album 2 Rows,"['office-supplies', 'albums-photo-frame', 'home-essentials-new-arrivals']",4.9,,136Pockets,True,200
33,Polypropylene High Transparency Photo Album 2 Rows,"['office-supplies', 'albums-photo-frame', 'home-essentials-new-arrivals']",4.9,,264Pockets,True,200
34,Acrylic Ruler,"['office-supplies', 'desk-accessories']",1.9,,,True,200
35,Wooden Display Case with Sliding Doors,"['office-supplies', 'office-storage', 'storage-organizers']",29.9,,,True,300
36,Velour Partition For Rings,"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery']",5.9,,Regular,True,200
36,Velour Partition For Rings,"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery']",5.9,,Wide,True,200
37,Wooden Tool Box,"['office-supplies', 'office-storage', 'storage-organizers']",24.9,,,True,300
38,Perforated Fastening Tape - Dark Gray,"['office-supplies', 'desk-accessories', 'tech-organizers', 'home-essentials-new-arrivals']",2.9,,,True,200
39,Perforated Fastening Tape - Orange,"['office-supplies', 'desk-accessories', 'tech-organizers', 'home-essentials-new-arrivals', 'travel']",2.9,,,True,200
40,Magnetic Acrylic Photo Frame - Large,"['office-supplies', 'albums-photo-frame']",14.9,,Large,True,300
41,Pencil Sharpener,"['office-supplies', 'office-supplies', 'desk-accessories', 'desk-accessories', 'stationery', 'stationery']",9.9,,Large,True,200
41,Pencil Sharpener,"['office-supplies', 'office-supplies', 'desk-accessories', 'desk-accessories', 'stationery', 'stationery']",9.9,,Small,True,200
42,Steel Power Strip Storage,"['office-supplies', 'desk-accessories']",29.9,White,,True,300
42,Steel Power Strip Storage,"['office-supplies', 'desk-accessories']",29.9,DarkGray,,True,300
43,Magnetic Acrylic Photo Frame - Extra Large,"['office-supplies', 'albums-photo-frame']",22.9,,ExtraLarge,True,300
44,Acrylic Pen Stand Large,"['office-supplies', 'acrylic-storages', 'office-storage']",3.9,,,True,200
45,Polypropylene Binder,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,,A5,True,200
45,Polypropylene Binder,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,,B5,True,200
45,Polypropylene Binder,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,,A4,True,200
46,Kraft Masking Tape,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'home-essentials-new-arrivals']",1.9,,,True,200
47,Kraft Perforated Masking Tape - Wide,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'home-essentials-new-arrivals']",3.9,,,True,200
48,Kraft Perforated Masking Tape,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'home-essentials-new-arrivals']",2.9,,,True,200
49,Nylon Mesh Square Pen Case,"['office-supplies', 'cases']",4.9,Black,,True,200
49,Nylon Mesh Square Pen Case,"['office-supplies', 'cases']",4.9,Gray,,True,200
50,Clear Pocket Refill Sheets,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",1.9,,A520Holes(10Sheets),True,200
50,Clear Pocket Refill Sheets,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",1.9,,B526Holes(10Sheets),True,200
50,Clear Pocket Refill Sheets,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",1.9,,A430Holes(15Sheets),True,200
50,Clear Pocket Refill Sheets,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",1.9,,A430Holes(100Sheets),True,200
51,Paper Clip,"['office-supplies', 'desk-accessories', 'home-essentials-new-arrivals']",0.99,,,True,200
52,Magnetic Acrylic Photo Frame - Medium,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",11.9,,Medium,True,300
53,Bookmark Seal,"['office-supplies', 'desk-accessories']",1.9,,,True,200
54,Magnetic Acrylic Photo Frame - Landscape,"['office-supplies', 'albums-photo-frame']",19.9,,Landscape,True,300
55,Driver Set,"['office-supplies', 'desk-accessories', 'stationery']",9.9,,,True,200
56,Aluminum Calculator - 8 Digits,"['office-supplies', 'desk-accessories']",12.9,Silver,,True,300
57,Aluminum Pen Case,"['office-supplies', 'cases']",7.9,,,True,200
58,Polycarbonate Double-Sided Ruler,"['office-supplies', 'desk-accessories', 'home-essentials-new-arrivals']",3.9,,,True,200
59,Wooden Storage Tray 2 Drawers,"['office-supplies', 'office-storage', 'storage-organizers']",29.9,,,True,300
60,Stainless Steel Pen Tray,"['office-supplies', 'desk-accessories', 'stationery']",6.9,,,True,200
61,Acrylic Storage Partition Shelf,"['office-supplies', 'desk-accessories']",11.9,,Small,True,300
61,Acrylic Storage Partition Shelf,"['office-supplies', 'desk-accessories']",11.9,,Large,True,300
62,Message Perforated Masking Tape,"['office-supplies', 'gift-wrapping', 'home-essentials-new-arrivals']",3.9,,,True,200
63,Gift Perforated Masking Tape,"['office-supplies', 'gift-wrapping', 'home-essentials-new-arrivals']",3.9,,,True,200
64,Adhesive Cellophane Tape,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'home-essentials-new-arrivals']",4.9,,,True,200
65,Handy Shredder,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'stationery']",16.9,,,True,300
66,Acrylic Tissue Holder for Boxed Tissues,"['office-supplies', 'acrylic-storages', 'office-storage', 'health', 'wipes-tissues']",13.9,,,True,300
67,Acrylic Tissue Holder for Tabletop Tissues,"['office-supplies', 'acrylic-storages', 'office-storage', 'health', 'wipes-tissues']",8.9,,,True,200
68,Stainless Steel Cutter Mini,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'stationery']",2.9,,,True,200
69,Stainless Steel Cutter,"['office-supplies', 'desk-accessories', 'stationery']",3.9,,,True,200
70,EVA Binder Case with Zipper A5 20 Holes,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper', 'home-essentials-new-arrivals']",1.9,,,True,200
71,Wooden Tissue Holder for Tabletop Tissue,"['office-supplies', 'office-storage', 'storage-organizers', 'home-essentials-new-arrivals']",14.9,,,True,300
72,Polypropylene Cable Case with Stand,"['office-supplies', 'desk-accessories', 'tech-organizers', 'graduation-gift-ideas', 'travel-accessories', 'stationery', 'stationery', 'travel']",2.9,,,True,200
73,Steel Book Divider,"['office-supplies', 'desk-accessories', 'stationery']",2.9,,Small,True,200
73,Steel Book Divider,"['office-supplies', 'desk-accessories', 'stationery']",2.9,,Medium,True,200
73,Steel Book Divider,"['office-supplies', 'desk-accessories', 'stationery']",2.9,,Large,True,200
74,Correction Tape Body,"['office-supplies', 'desk-accessories']",3.9,,,True,200
75,Wooden Tissue Holder for Boxed Tissue,"['office-supplies', 'office-storage', 'storage-organizers', 'home-essentials-new-arrivals']",25.9,,,True,300
76,Expanded Polypropylene File Folder A4,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper', 'home-essentials-new-arrivals']",5.9,,,True,200
77,Non-Stick Scissors,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'home-essentials-new-arrivals']",4.9,,,True,200
78,PP Soft Film Clear Folder A4,"['office-supplies', 'albums-photo-frame']",4.9,,20Pockets,True,200
78,PP Soft Film Clear Folder A4,"['office-supplies', 'albums-photo-frame']",4.9,,60Pockets,True,200
79,Acrylic Storage 3 Drawers Cubby,"['office-supplies', 'acrylic-storages', 'office-storage', 'stationery', 'makeup']",32.9,,,True,300
80,Paper Binder Dividers - 5pcs,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",0.9,Beige,A5,True,200
80,Paper Binder Dividers - 5pcs,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",0.9,Beige,B5,True,200
80,Paper Binder Dividers - 5pcs,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",0.9,Beige,A4,True,200
81,Loose Leaf Papers Polypropylene Cover Binder,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",4.9,,A4,True,200
81,Loose Leaf Papers Polypropylene Cover Binder,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",4.9,,B5,True,200
81,Loose Leaf Papers Polypropylene Cover Binder,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",4.9,,A5,True,200
82,Binder Index 5 Tabs,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",2.9,,A4,True,200
82,Binder Index 5 Tabs,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",2.9,,B5,True,200
82,Binder Index 5 Tabs,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",2.9,,A5,True,200
83,Correction Tape Refill Cartridge,"['office-supplies', 'desk-accessories']",2.9,,,True,200
84,Acrylic Cylindrical Case,"['office-supplies', 'acrylic-storages', 'office-storage']",3.9,,,True,200
85,Wooden Storage 1 Drawer,"['office-supplies', 'office-storage', 'storage-organizers', 'stationery']",29.9,,,True,300
86,Acrylic Storage 1 Drawer Cubby,"['office-supplies', 'acrylic-storages', 'office-storage', 'stationery', 'makeup']",28.9,,,True,300
87,Aluminum Card Holder Lock Type - Large,"['office-supplies', 'cases']",6.9,,,True,200
88,Stainless Steel Card Holder - Thick,"['office-supplies', 'cases']",6.9,,,True,200
89,Acrylic Storage 3 Compartments,"['office-supplies', 'acrylic-storages', 'office-storage', 'stationery', 'makeup']",17.9,,,True,300
90,EVA Binder Case with Zipper B5 26 Holes,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",2.9,,,True,200
91,EVA Binder Case with Zipper A4 30 Holes,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",3.9,,,True,200
92,Polypropylene Case Thin 2Rows,"['office-supplies', 'office-storage']",24.9,,,True,300
93,Perforated Fastening Tape,"['office-supplies', 'desk-accessories', 'tech-organizers', 'graduation-gift-ideas', 'stationery', 'travel']",2.9,,,True,200
94,Acrylic Stand For Eyeglasses,"['office-supplies', 'acrylic-storages', 'office-storage', 'stationery', 'makeup']",32.9,,,True,300
95,Acrylic Pen Stand,"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery']",2.9,,,True,200
96,Wooden Stand File Box,"['office-supplies', 'office-storage']",24.9,,,True,300
97,Polypropylene File Partition 13 Pockets,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,,,True,200
98,Stapler without Staples,"['office-supplies', 'desk-accessories', 'stationery']",8.9,,,True,200
99,ABS Tape Measure,"['office-supplies', 'desk-accessories', 'stationery']",4.9,,,True,200
100,Stackable Velour Case for Accessories,"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery']",11.9,,Necklaces,True,300
100,Stackable Velour Case for Accessories,"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery']",11.9,,Rings,True,300
101,Acrylic Storage 6 Drawers Cubby,"['office-supplies', 'acrylic-storages', 'office-storage', 'stationery', 'makeup']",34.9,,,True,300
102,Acrylic Tape Dispenser,"['office-supplies', 'desk-accessories', 'stationery']",2.9,,,True,200
103,Polypropylene Storage Case Shallow 3 Drawers,"['office-supplies', 'office-storage']",34.9,Clear,,True,300
104,Stapler Pins - Staple Refills,"['office-supplies', 'desk-accessories', 'stationery']",1.9,,,True,200
105,Stainless Steel Left Handed Scissors,"['office-supplies', 'gift-wrapping', 'desk-accessories']",2.9,,,True,200
106,,"['office-supplies', 'mens-shirts-polos', 'hemp-linen-clothing', 'hemp-linen-clothing', 'hemp-linen-clothing', 'hemp-linen-clothing', 'mens-clearance', 'mens-clearance', 'mens-clearance', 'packing-organizers', 'calendar-planners', 'accessories', 'makeup-accessories', 'dresses', 'dresses', 'dresses', 'dresses', 'water-repellent', 'water-repellent', 'womens-bottoms', 'housekeeping-goods', 'housekeeping-goods', 'desk-accessories', 'bags', 'food', 'food', 'food', 'paper-goods', 'new-arrivals', 'new-arrivals', 'new-arrivals', 'new-arrivals', 'new-arrivals', 'new-arrivals', 'new-arrivals', 'new-arrivals', 'cleaning', 'cleaning', 'mens-outerwear', 'mens', 'mens', 'mens', 'mens', 'snacks', 'snacks', 'snacks', 'womens-innerwear', 'muji-labo', 'muji-labo', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'hooks-hangers', 'health-beauty', 'graduation-gift-ideas', 'apparel', 'limited-time-offers', 'mens-tops', 'mens-tops', 'storage-organizers', 'socks', 'travel-essentials', 'cleaning-tools', 'bathroom', 'toiletry-cases', 'workwear', 'travel-accessories', 'womens-clearance', 'womens-clearance', 'womens-clearance', 'womens-clearance', 'sale', 'sale', 'sale', 'sale', 'sale', 'kitchen-dining', 'kitchen-dining', 'kitchen-utensils', 'kitchen-utensils', 'womens-denim', 'closet-organizer', 'home-essentials-new-arrivals', 'home-essentials-new-arrivals', 'glassware', 'makeup', 'travel', 'unisex', 'unisex', 'unisex', 'denim-guide-sustainable-jeans']",,,,True,50
107,Polypropylene Case Drawer Deep,"['office-supplies', 'office-storage', 'stationery']",18.9,"Clear(W10.2xD14.6xH6.9"")",,True,300
107,Polypropylene Case Drawer Deep,"['office-supplies', 'office-storage', 'stationery']",18.9,"WhiteGray(W10.2xD14.6xH6.9"")",,True,300
108,Polypropylene Case 2 Drawer Deep,"['office-supplies', 'office-storage']",28.9,"Clear(W10.2xD14.6xH6.9"")",,True,300
108,Polypropylene Case 2 Drawer Deep,"['office-supplies', 'office-storage']",28.9,"WhiteGray(W10.2xD14.6xH6.9"")",,True,300
109,Wooden Frame,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",19.9,,"A4(8.3x11.7"")",True,300
109,Wooden Frame,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",19.9,,"A5(5.8x8.3"")",True,300
109,Wooden Frame,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",19.9,,"3.9x5.8""",True,300
109,Wooden Frame,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",19.9,,"3.5x5.0""",True,300
110,Aluminum Card Holder,"['office-supplies', 'cases', 'workwear']",3.9,,Thin,True,200
110,Aluminum Card Holder,"['office-supplies', 'cases', 'workwear']",3.9,,Thick,True,200
111,Polypropylene Storage Case Wide Shallow,"['office-supplies', 'office-storage']",18.9,,,True,300
112,Polypropylene Case Shallow,"['office-supplies', 'office-storage']",15.9,,,True,300
113,Polypropylene Case Drawer - Wide Deep,"['office-supplies', 'office-storage']",19.9,Clear,,True,300
113,Polypropylene Case Drawer - Wide Deep,"['office-supplies', 'office-storage']",19.9,WhiteGray,,True,300
114,Polypropylene Case Slim Deep,"['office-supplies', 'office-storage']",15.9,Clear,,True,300
115,Nylon Mesh Pouch with Pocket,"['office-supplies', 'cases', 'tech-organizers', 'graduation-gift-ideas', 'travel']",5.9,Black,B6,True,200
115,Nylon Mesh Pouch with Pocket,"['office-supplies', 'cases', 'tech-organizers', 'graduation-gift-ideas', 'travel']",5.9,Black,A5,True,200
115,Nylon Mesh Pouch with Pocket,"['office-supplies', 'cases', 'tech-organizers', 'graduation-gift-ideas', 'travel']",5.9,Black,A4,True,200
115,Nylon Mesh Pouch with Pocket,"['office-supplies', 'cases', 'tech-organizers', 'graduation-gift-ideas', 'travel']",5.9,Gray,B6,True,200
115,Nylon Mesh Pouch with Pocket,"['office-supplies', 'cases', 'tech-organizers', 'graduation-gift-ideas', 'travel']",5.9,Gray,A5,True,200
115,Nylon Mesh Pouch with Pocket,"['office-supplies', 'cases', 'tech-organizers', 'graduation-gift-ideas', 'travel']",5.9,Gray,A4,True,200
116,Nylon Mesh Bag,"['office-supplies', 'desk-accessories', 'tech-organizers', 'graduation-gift-ideas', 'travel']",16.9,Gray,B5,True,300
116,Nylon Mesh Bag,"['office-supplies', 'desk-accessories', 'tech-organizers', 'graduation-gift-ideas', 'travel']",16.9,Gray,A4,True,300
117,Nylon Mesh Bag Organizer,"['office-supplies', 'desk-accessories', 'tech-organizers', 'workwear', 'travel']",16.9,Black,B5,True,300
117,Nylon Mesh Bag Organizer,"['office-supplies', 'desk-accessories', 'tech-organizers', 'workwear', 'travel']",16.9,Black,A4,True,300
118,Nylon Mesh Pen Case with Gusset,"['office-supplies', 'cases']",6.9,Gray,Large,True,200
118,Nylon Mesh Pen Case with Gusset,"['office-supplies', 'cases']",6.9,Gray,Small,True,200
118,Nylon Mesh Pen Case with Gusset,"['office-supplies', 'cases']",6.9,Black,Large,True,200
118,Nylon Mesh Pen Case with Gusset,"['office-supplies', 'cases']",6.9,Black,Small,True,200
119,Polypropylene Storage Case Thin,"['office-supplies', 'office-storage']",12.9,,,True,300
120,Stretchy Polyester Card Holder,"['office-supplies', 'cases', 'workwear']",11.9,,,True,300
121,Polypropylene High Transparency Photo Album 3 Rows,"['office-supplies', 'albums-photo-frame', 'new-arrivals']",4.9,,,True,200
122,Portable Scissors,"['office-supplies', 'gift-wrapping', 'desk-accessories', 'stationery']",5.9,,,True,200
123,Kraft Paper Binder - Dark Gray,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,DarkGray,A4,True,200
123,Kraft Paper Binder - Dark Gray,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,DarkGray,A5,True,200
123,Kraft Paper Binder - Dark Gray,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,DarkGray,B5,True,200
124,Masking Tape,"['office-supplies', 'office-supplies', 'gift-wrapping', 'desk-accessories', 'desk-accessories', 'stationery', 'stationery']",1.9,,,True,200
125,Binder A4 30 Rings,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",6.9,,,True,200
126,Kraft Paper Binder - Beige,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",5.9,Beige,A5,True,200
126,Kraft Paper Binder - Beige,"['office-supplies', 'paper-goods', 'binders-looseleaf-paper']",5.9,Beige,B5,True,200
127,ABS Resin Tape Dispenser,"['office-supplies', 'desk-accessories', 'stationery']",9.9,,,True,200
128,Acrylic Stand Case for Earrings & Necklace (Double Sided),"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery', 'makeup']",29.9,,,True,300
129,Acrylic Frame Twin Type,"['office-supplies', 'albums-photo-frame']",3.9,,,True,200
130,Acrylic Storage 2 Drawers with Lid,"['office-supplies', 'acrylic-storages', 'office-storage', 'stationery', 'makeup']",24.9,,,True,300
131,Acrylic Set Square - 30/60 Degrees,"['office-supplies', 'desk-accessories']",1.9,,,True,200
132,Small Cutter Refill,"['office-supplies', 'desk-accessories']",2.5,,,True,200
133,Acrylic Cylindrical Case with Lid,"['office-supplies', 'acrylic-storages', 'office-storage']",3.9,,,True,200
134,Acrylic Small Case 2 Drawers,"['office-supplies', 'acrylic-storages', 'office-storage', 'makeup']",22.9,,,True,300
135,Acrylic Stand Case for Earrings and Necklace,"['office-supplies', 'acrylic-storages', 'office-storage', 'storage-organizers', 'stationery', 'makeup']",24.9,,,True,300
136,Wooden Storage 3 Drawers,"['office-supplies', 'office-storage', 'storage-organizers', 'stationery']",34.9,,,True,300
137,Acrylic Hanging Frame,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",19.9,,Mini,True,300
137,Acrylic Hanging Frame,"['office-supplies', 'albums-photo-frame', 'graduation-gift-ideas']",19.9,,Small,True,300
